3000
#Neutron PDFs for Ar 1 
#dr G_K(r) R(r) rho(r) G(r) g(r) D(r) T(r)
40.770000 -0.000237 446.550683 0.021379 -0.000712 0.999935 -0.002595 39.915530
40.790000 -0.000179 446.996059 0.021379 -0.000537 0.999951 -0.001957 39.935750
40.810000 -0.000292 447.420635 0.021378 -0.000877 0.999920 -0.003197 39.954093
40.830000 -0.000346 447.852564 0.021378 -0.001042 0.999905 -0.003798 39.973073
40.850000 -0.000182 448.311595 0.021379 -0.000549 0.999950 -0.002000 39.994454
40.870000 -0.000244 448.743056 0.021379 -0.000736 0.999933 -0.002681 40.013354
40.890000 0.000036 449.216944 0.021380 0.000110 1.000010 0.000400 40.036018
40.910000 0.000292 449.687966 0.021382 0.000879 1.000080 0.003204 40.058404
40.930000 0.000036 450.096253 0.021380 0.000110 1.000010 0.000401 40.075183
40.950000 -0.000310 450.493429 0.021378 -0.000935 0.999915 -0.003408 40.090956
40.970000 -0.000426 450.919148 0.021377 -0.001288 0.999883 -0.004693 40.109253
40.990000 -0.000211 451.386132 0.021379 -0.000639 0.999942 -0.002328 40.131200
41.010000 0.000146 451.871005 0.021381 0.000441 1.000040 0.001606 40.154716
41.030000 -0.000211 452.267530 0.021379 -0.000639 0.999942 -0.002330 40.170362
41.050000 -0.000204 452.709457 0.021379 -0.000618 0.999944 -0.002251 40.190024
41.070000 0.000036 453.180604 0.021380 0.000110 1.000010 0.000402 40.212259
41.090000 -0.000102 453.604847 0.021379 -0.000309 0.999972 -0.001126 40.230312
41.110000 -0.000007 454.058332 0.021380 -0.000022 0.999998 -0.000081 40.250940
